,TSLA,INTC,AMD,AAPL,MSFT,SPY,GOOG,FB,IBM
2015-03-09,38.176,27.9758609543,2.93,29.0656081686,38.338233758099996,186.029737521,568.85,79.44,126.12245434
2015-03-10,38.064,27.1037528194,2.92,28.4643611221,37.6045732755,183.011977333,555.01,77.55,123.800363994
2015-03-11,38.74800000000001,27.6424078439,2.84,27.945414051700002,37.5598378802,182.58341967299998,551.18,77.57,123.00802911299999
2015-03-12,38.214,26.3342456415,2.76,28.450644459499998,36.7009182907,184.904773664,555.51,78.93,123.933727291
2015-03-13,37.736,26.4453966783,2.75,28.2540389614,37.023013136799996,183.770881522,547.32,78.05,121.031114359
2015-03-16,39.14,26.3598958808,2.76,28.564949981599998,37.1840605598,186.226159782,554.51,78.07,123.22768630799999
2015-03-17,38.946,26.154693966700002,2.77,29.0427470642,37.304846127,185.672606138,550.84,79.365,123.13354751
2015-03-18,40.142,26.4111963593,2.75,29.3696608575,38.0250859911,187.90467728299998,559.5,80.91,125.36934395799999
2015-03-19,39.13,26.282945163,2.74,29.146765089299997,37.8327237914,187.047561963,557.99,82.75,125.36934395799999
2015-03-20,39.616,26.770299709,2.8,28.7821304737,38.3650749953,188.691089517,560.36,83.8,127.777728201
2015-03-23,39.926,26.6762488317,2.84,29.0816109417,38.3427072976,188.323410478,558.81,84.43,129.150585669
2015-03-24,40.344,26.3256955618,2.79,28.9627331987,38.382969153400005,187.265212267,570.19,85.31,127.87186699899999
2015-03-25,38.86,25.556188384000002,2.63,28.2060306421,37.0945897692,184.521071142,558.785,82.92,124.890805069
2015-03-26,38.081,25.718639899299998,2.65,28.4026361402,36.8709127928,184.08164985099998,555.17,83.01,125.98124614299999
2015-03-27,37.0,27.360255212,2.72,28.176311206399998,36.6561828954,184.503135579,548.34,83.3,125.832193047
2015-03-30,38.114,26.898550905300002,2.7,28.8895776645,36.6472358164,186.75404872400003,552.03,83.195,127.612985305
2015-03-31,37.754,26.73609939,2.68,28.446072238600006,36.374349905100004,185.1219125,548.0,82.215,125.910642045
2015-04-01,37.518,26.3427957213,2.69,28.4049222506,36.432505919,184.467264454,542.56,81.665,124.87511526899999
2015-04-02,38.2,26.3427957213,2.69,28.649536068000003,36.0477815196,185.13088028099997,535.53,81.555,125.871417546
2015-04-06,40.62,26.5394475556,2.7,29.1136164879,37.1706399412,186.377401903,536.765,82.44,127.118756617
2015-04-07,40.65,26.7275493102,2.7,28.807277688600006,37.1572193226,185.884173923,537.02,82.32,127.142291316
2015-04-08,41.534,26.770299709,2.71,28.7135471604,37.058801453,186.511918625,541.61,82.275,126.96970352
2015-04-09,42.018,26.7104491507,2.72,28.9330137629,37.1124839273,187.336954518,540.78,82.17,127.354103611
2015-04-10,42.18,27.3004046537,2.76,29.056463726799997,37.327213824699996,188.35928160400002,540.01,82.04,127.762038401
2015-04-13,41.956,27.1294030586,2.78,28.9993109657,37.3630021409,187.507342366,539.17,83.01,127.38548321
2015-04-14,41.492,26.9242011446,2.67,28.873574891399997,37.2645842713,187.86605362400002,530.39,83.515,127.32272401200001
2015-04-15,41.566,28.0699118316,2.7,28.983308192600003,37.805882554200004,188.70902508,532.53,82.705,128.758340678
2015-04-16,41.34,28.1041121506,2.87,28.8438554556,37.7208853032,188.65521839099998,533.8,82.31,127.973850696
2015-04-17,41.358,27.7621089604,2.575,28.5192277728,37.2332694946,186.48501528,524.05,80.775,126.044005342
2015-04-20,41.054,27.984411034,2.49,29.170769248899997,38.3874426929,188.188893756,535.38,83.09,130.350855341
2015-04-21,41.882,27.7279086414,2.35,29.013027628400003,38.1458715584,187.96469922,533.97,83.62,128.860324376
2015-04-22,43.88800000000001,27.9587607948,2.28,29.4039525141,38.4590193254,188.88838070900002,539.365,84.63,129.723263355
2015-04-23,43.72,27.659508003400003,2.33,29.643994110599998,38.7766406319,189.36367312599998,547.0,82.41,133.551574466
2015-04-24,43.685,27.42865585,2.3,29.783446847600004,42.8296674446,189.803094417,565.06,81.53,133.19070907399998
2015-04-27,46.31,27.787759199699998,2.34,30.3252550225,42.9728207095,189.01392965,555.37,81.91,133.935974557
2015-04-28,46.096,28.2323633469,2.31,29.84745794,43.9793671034,189.614771007,553.68,80.68,136.438497598
2015-04-29,46.49,28.1169372702,2.28,29.408524735,43.894369852299995,188.83457402,549.08,80.465,136.815052789
2015-04-30,45.21,27.830509598400003,2.26,28.6106721905,43.518592532,186.942372134,537.34,78.77,134.375288946
2015-05-01,45.206,28.574366537,2.31,29.4793941587,43.5320131505,188.96909074200002,537.9,78.99,136.242375102
2015-05-04,46.102,28.5829166168,2.31,29.4222413976,43.1607093697,189.507157629,540.78,78.81,136.477722097
2015-05-05,46.59,28.112662230300003,2.28,28.759269369299997,42.5880963101,187.336954518,530.8,77.56,135.77952601299998
2015-05-06,46.08600000000001,27.7509184149,2.29,28.578666644299997,41.4070818746,186.565725313,524.22,78.1,134.422358345
2015-05-07,47.36,27.7724507848,2.32,28.754697148400002,41.7828591949,187.31005117400002,530.7,78.425,135.165416368
2015-05-08,47.322,28.250469398099998,2.31,29.296458966,42.7223024959,189.77619107299998,538.22,78.51,136.501339836
2015-05-11,47.898,28.1557269703,2.32,28.9980308461,42.3823134917,188.87044514599998,535.7,78.01,135.268179712
2015-05-12,48.948,27.7767572588,2.35,28.8935810041,42.364419333600004,188.305474915,529.04,77.46,134.81760197399998
2015-05-13,48.636,28.112662230300003,2.37,28.9268672175,42.6104640077,188.34134604099998,529.62,78.44,136.18514493200001
2015-05-14,48.82,28.3968895139,2.33,29.6017738886,43.590169164399995,190.30529017900002,538.4,81.37,137.58430738
2015-05-15,49.768,28.4141154099,2.32,29.560453071999998,43.2099183045,190.51154915200001,533.85,80.42,136.959822446
2015-05-18,49.75,28.775859225300003,2.35,29.8864284029,42.95492655140001,191.103422728,532.3,80.88,136.80172499399998
2015-05-19,49.428,28.5519225777,2.28,29.8588811918,42.8475616027,191.040648258,537.36,80.63,137.13372964299998
2015-05-20,48.87,28.741407433400003,2.32,29.8565855909,42.8475616027,190.90613153599998,539.27,80.55,137.355066075
2015-05-21,49.124,28.896440497199997,2.28,30.161900513499997,42.7034756452,191.462133986,542.51,80.48,137.023061426
2015-05-22,49.54600000000001,28.810311017300002,2.28,30.4258946196,42.2351962834,191.00477713200002,540.11,80.54,136.137715697
2015-05-26,49.49100000000001,28.513164311700002,2.22,29.7555791503,41.9560297408,188.951155179,532.32,79.335,134.485597326
2015-05-27,49.486,29.034247665,2.28,30.312262373899998,42.8745777197,190.74471147,539.79,80.55,135.9638085
2015-05-28,50.29,29.2926361046,2.27,30.2514289495,42.7304917623,190.529484715,539.78,80.145,135.734567195
2015-05-29,50.16,29.680218764,2.28,29.907088811199998,42.199174794099996,189.345737563,532.11,79.19,134.106163442
2015-06-01,49.89,29.2022001507,2.25,29.965626634699998,42.5323735707,189.731352166,533.99,80.29,134.525121689
2015-06-02,49.67,28.6552779535,2.3,29.833629581700002,42.2532070281,189.543028755,539.18,80.445,134.106163442
2015-06-03,49.798,28.1901787622,2.28,29.8703591964,42.1901694217,190.045224516,540.31,82.44,134.319595001
2015-06-04,49.184,27.8284349467,2.33,29.6958935264,41.748906176999995,188.43999163700002,536.7,82.05,133.102244623
2015-06-05,49.828,27.4236263913,2.33,29.5329058609,41.5507879855,188.11715150400002,533.33,82.14,132.32756711
2015-06-08,51.258,26.9585272,2.31,29.3377797825,41.1815677194,186.906501008,526.83,80.67,130.699163357
2015-06-09,51.2,26.915462460100002,2.29,29.2505469475,41.1095247407,186.933404353,526.69,80.67,130.967929025
2015-06-10,50.14,27.4064004954,2.32,29.5857046821,41.974040485500005,189.184317497,536.69,82.16,133.529107743
2015-06-11,50.282,27.432239339299997,2.32,29.5191322554,41.8209491557,189.803094417,534.61,81.83,133.418439527
2015-06-12,50.13800000000001,26.975753096,2.31,29.1931569245,41.3976966557,188.260636008,532.33,81.53,132.003467333
2015-06-15,50.076,27.0360437319,2.32,29.1357669014,40.9519307247,187.516310147,527.2,80.71,131.426411635
2015-06-16,50.624,27.247060957600002,2.35,29.291867764099997,41.2716214429,188.54760501400003,528.15,81.06,131.884894245
2015-06-17,52.082,27.5183688192,2.47,29.2229997364,41.3976966557,188.852509583,529.26,81.79,132.14575504
2015-06-18,52.378,27.8887255827,2.52,29.356144589899998,42.0730995813,190.753679251,536.73,82.905,132.999481279
2015-06-19,52.502,27.6217241951,2.58,29.0623076719,41.5147664961,189.97354503900002,536.69,82.51,132.003467333
2015-06-22,51.958,27.7853702068,2.62,29.294163365,41.6318363365,190.94679786700002,538.19,84.74,132.588427905
2015-06-23,53.534,27.634643617,2.61,29.1610185116,41.343664421599996,191.090983471,540.48,87.88,133.291961565
2015-06-24,53.034,27.4839170273,2.62,29.4089434111,41.096016682199995,189.70319703200002,537.84,88.86,131.987657588
2015-06-25,53.758,27.552820611199998,2.58,29.268911754899996,41.1095247407,189.090408214,535.23,87.98,131.28412392799999
2015-06-26,53.418,26.717364656399997,2.47,29.096741685700003,40.758315219400004,189.15348941599999,531.69,88.01,130.79402182799998
2015-06-29,52.404,26.1747489332,2.34,28.5871182811,39.956837080999996,185.161350501,521.52,85.8,128.825708553
2015-06-30,53.652,26.196281303200003,2.4,28.792574563600002,39.7587188894,185.539837712,520.51,85.765,128.580657503
2015-07-01,53.83,25.9938770255,2.42,29.0623076719,40.0243773735,187.05378655599998,521.84,86.91,130.027249187
2015-07-02,56.004,26.316862575,2.53,29.025578057199997,39.983853198,186.82849654900002,523.4,87.285,130.501541542
2015-07-06,55.944,25.8732957536,2.47,28.924571616599998,39.9748478256,186.242742532,522.86,87.55,130.21696612899999
2015-07-07,53.576,25.7527144818,2.09,28.853407988,39.8937994746,187.450296967,525.02,87.22,130.430397689
2015-07-08,50.992,25.4081965623,2.01,28.1371805004,39.8397672405,184.314260077,516.83,85.65,128.97590113299998
2015-07-09,51.584,24.9172585271,1.98,27.563280269899998,40.0919176661,184.55757328400003,520.68,85.88,129.521337341
2015-07-10,51.83,25.1239692788,1.96,28.3001681658,40.1729660172,186.972682153,530.13,87.95,131.971847843
2015-07-13,52.432,25.606294366,1.96,28.8465211852,41.010465645,189.027327012,546.55,90.1,133.89273188200002
2015-07-14,53.13,25.5373907821,2.05,28.8350431806,41.0825086237,189.89244063700002,561.1,89.68,133.284056693
2015-07-15,52.628,25.5718425741,1.96,29.1128108922,41.208583836500004,189.811336235,560.22,89.76,133.220817712
2015-07-16,53.33600000000001,25.7527144818,1.87,29.500767448,42.0190673472,191.28923867700001,579.85,90.85,135.173321241
2015-07-17,54.932,25.3823577184,1.79,29.7555791503,41.9830458579,191.469470682,672.93,94.97,136.36695700200002
2015-07-20,56.452,25.063678642800003,1.8,30.318001376199998,42.2532070281,191.60464468599997,663.02,97.91,136.928202955
2015-07-21,53.354,24.7363866193,1.8,30.0149820545,42.5774004324,190.82964706400003,662.3,98.39,128.904757279
2015-07-22,53.574,24.6373377175,1.79,28.7455147447,41.010465645,190.406101852,662.1,97.04,126.75463193600001
2015-07-23,53.44,24.6287247695,1.76,28.7317411392,41.523771868400004,189.369767822,644.28,95.44,127.845504353
2015-07-24,53.082,24.167932052199998,1.67,28.5802314783,41.3706805386,187.387215765,623.56,96.95,126.28033958
2015-07-27,50.602,24.417707543800002,1.62,28.183092518800002,40.839363570500005,186.30582373400003,627.26,94.17,125.742808244
2015-07-28,52.964,24.943097371,1.77,28.323124175,40.8303581981,188.62180500099998,628.0,95.29,126.51748575799999
2015-07-29,52.764,24.986162111,1.96,28.2335957391,41.6858685706,189.937498638,631.93,96.99,127.339592507
2015-07-30,53.358,24.9000326311,1.93,28.091268481900002,42.2171855388,189.98255664,632.59,95.21,127.236829163
2015-07-31,53.23,24.934484423,1.93,27.845639183299998,42.0550888366,189.64912743,625.61,94.01,128.05103104
2015-08-03,51.99800000000001,25.0206139029,2.2,27.189097319600002,42.1541479324,189.000292211,631.21,94.14,125.458232831
2015-08-04,53.256,25.0895174868,2.13,26.3167689693,42.8115401133,188.630816601,629.25,94.06,124.580791974
2015-08-05,54.026,25.287615290500003,2.16,26.4912346393,42.8475616027,189.33372142099998,643.78,96.44,124.81793815200001
2015-08-06,49.226000000000006,25.1920920185,2.11,26.548624662399998,41.9830458579,187.756691376,642.68,95.12,124.59660171899999
2015-08-07,48.502,25.079200878800002,2.09,26.638557465500003,42.091110326,187.369192565,635.3,94.3,123.640128318
2015-08-10,48.228,25.739179849299997,1.93,27.6070645755,42.6224272941,189.811336235,633.73,94.15,124.939338021
2015-08-11,47.474,25.157356283200002,1.9,26.170445695599998,41.7939330387,188.036050984,660.78,93.62,123.95098217299999
2015-08-12,47.63399999999999,25.5828690405,1.9,26.5739903248,42.091110326,188.27035259099998,659.56,94.19,124.469071932
2015-08-13,48.502,25.070516945,1.79,26.553236601,42.0821049536,188.072097385,656.45,93.43,123.60027526
2015-08-14,48.63,25.2007759523,1.84,26.740020115100002,42.3252500069,188.666863002,657.12,94.42,124.142276854
2015-08-17,50.99800000000001,25.2528795552,1.8,27.0167364322,42.6134219218,189.748255033,660.87,93.93,124.58863110799999
2015-08-18,52.144,25.1052526802,1.8,26.864542457800002,42.8475616027,189.180524217,656.13,95.17,124.34951275700001
2015-08-19,51.05,24.62763632,1.8,26.520953030700003,42.2493092088,187.693610174,660.9,95.31,122.69959614
2015-08-20,48.43600000000001,23.906869812800004,1.7,25.9767442736,41.3881883389,183.845656864,646.83,90.56,121.679357846
2015-08-21,46.154,23.064528231999997,1.78,24.3879314192,39.0405009145,178.09625589900003,612.48,86.06,118.642554797
2015-08-24,43.774,22.7953262835,1.75,23.7791555214,37.7805451153,170.769824889,589.61,82.09,114.354365716
2015-08-25,44.006,22.4653367983,1.66,23.922125618600006,36.683749059899995,168.724191631,582.06,83.0,112.353742185
2015-08-26,44.968,23.7071393349,1.72,25.2941773579,38.7141814269,175.437833823,628.62,87.19,116.928873287
2015-08-27,48.598,24.0718645554,1.78,26.0390054449,39.7928486219,179.475030739,637.61,89.73,118.395465835
2015-08-28,49.69600000000001,24.679739923000003,1.85,26.1243263094,39.820041912600004,179.547123541,630.38,91.01,117.949111581
2015-08-31,49.812,24.7839471288,1.81,26.002109936,39.4484002739,178.015151497,618.25,89.43,117.877376076
2015-09-01,47.726000000000006,24.158703893600002,1.71,24.839901403899997,37.9074471382,172.815458148,597.79,87.23,113.724687393
2015-09-02,49.538,24.836050731799997,1.77,25.905259225,39.3033693906,176.09568064200005,614.34,89.89,115.61372236
2015-09-03,49.114,25.2528795552,1.79,25.450983271,39.4302714135,176.311959048,606.25,88.15,116.99263818
2015-09-04,48.386,24.7665792612,1.82,25.197326646900002,38.6235371248,173.554409369,600.7,88.26,114.537689784
2015-09-08,49.63399999999999,25.6176047758,1.88,25.898341317,39.7837841917,177.943058695,614.66,89.53,117.35131570600001
2015-09-09,49.782,25.3918224964,1.85,25.400251946199997,39.0405009145,175.509926625,612.72,90.44,115.61372236
2015-09-10,49.69600000000001,25.4178742978,1.84,25.9582965191,39.2399183791,176.492191053,621.35,91.98,116.53034270299999
2015-09-11,50.048,25.591552974299997,2.01,26.336475485900003,39.4121425531,177.29422347599998,625.77,92.05,117.46290426899999
2015-09-14,50.63800000000001,25.522081503699997,1.82,26.590132109899997,39.0133076239,176.609341857,623.24,92.31,116.091959061
2015-09-15,50.714,25.817335253699998,1.86,26.813811133,39.865364063600005,178.83520712,635.14,92.9,117.590434056
2015-09-16,52.45,25.852070989,1.89,26.843788734,40.155425830300004,180.358167564,635.98,93.45,118.29184788399999
2015-09-17,52.414,25.799967386,1.89,26.2696023759,40.110103679299996,179.961657153,642.9,94.34,118.076641368
2015-09-18,52.124,25.2007759523,1.87,26.1612218183,39.4121425531,176.98190844599998,629.25,94.4,115.18330933
2015-09-21,52.84,25.3223510258,1.81,26.5670724169,39.983201656300004,177.96030966,635.44,95.55,116.75351983
2015-09-22,52.188,24.896838268499998,1.73,26.1496919718,39.7928486219,175.659254953,622.69,92.96,115.119544436
2015-09-23,52.212,24.9576258053,1.7,26.361841148299998,39.7656553313,175.387476838,622.36,93.97,114.50580733700001
2015-09-24,52.624,24.7318435259,1.72,26.5186470613,39.8019130521,174.780505715,625.8,94.41,115.10360321299999
2015-09-25,51.382,25.018413342,1.71,26.4517739514,39.8291063428,174.726150092,611.97,92.77,115.908634992
2015-09-28,49.68600000000001,24.9749936729,1.66,25.9283189181,39.2399183791,170.232751925,594.89,89.21,113.59715760600001
2015-09-29,49.33,25.3918224964,1.67,25.148901291399998,39.3758848323,170.38675952399998,594.97,86.67,113.55730454799999
2015-09-30,49.68,26.1516667058,1.72,25.35413256,40.0647815282,173.566563468,608.42,89.9,115.54995746700001
2015-10-01,47.976000000000006,26.0518014669,1.74,25.268811695500002,40.4364231668,174.055764075,611.29,90.95,114.450013056
2015-10-02,49.514,26.494682091799998,1.83,25.453289240300002,41.306608467,176.655774708,626.91,92.07,115.23910361200001
2015-10-05,49.23,27.1025574594,1.8,25.5455280127,42.2674380693,179.79934157099999,641.47,94.01,118.793996419
2015-10-06,48.292,27.562805951999998,1.83,25.6677443861,42.3762112318,179.183311177,645.44,92.8,118.586760516
2015-10-07,46.392,28.0621321467,1.86,25.5455280127,42.4215333828,180.650912998,642.36,92.4,119.630910645
2015-10-08,45.344,28.2401527901,1.93,25.250363941,43.0107213465,182.281581687,639.16,92.47,121.376474602
2015-10-09,44.13800000000001,27.9101633048,1.96,25.8545279002,42.7025307193,182.39029293299998,643.61,93.24,121.46415133100001
2015-10-12,43.11600000000001,27.970950841599997,1.87,25.7346174961,42.602821987,182.562419073,646.67,94.26,120.467824871
2015-10-13,43.85,27.823323966599997,1.92,25.7784309129,42.5031132547,181.41189172,652.3,94.12,119.25629189600001
2015-10-14,43.37600000000001,28.4833029371,1.95,25.414087761999998,42.3127602203,180.542201752,651.16,94.07,119.567145752
2015-10-15,44.262,28.439883268000003,1.97,25.794572698099998,42.6118864172,183.31433852400002,661.74,95.96,119.630910645
2015-10-16,45.402,28.6917173488,1.94,25.605483214699998,43.065107927700005,184.14779141,662.2,97.54,119.870028995
2015-10-19,45.62,29.1693337091,2.01,25.7645950971,43.16481666,184.238384115,666.1,98.47,118.937467429
2015-10-20,42.606,29.039074701700002,2.02,26.2350128363,43.3007831132,184.002843082,650.28,97.0,112.098682611
2015-10-21,42.018,28.978287165,2.1,26.2327068669,42.7841105912,182.86137499900002,642.61,97.11,112.32185973799999
2015-10-22,42.344,29.872732348699998,2.14,26.633945526799998,43.5364582987,185.905289886,651.79,99.67,114.848543639
2015-10-23,41.81800000000001,30.3069290398,2.21,27.459482539699998,47.9236425203,187.99798137099998,702.0,102.19,115.31880972799999
